Estado;Bacia;Nome Poço;;Campo;Operador;Número do Contrato;Período;Óleo (bbl/dia);Condensado (bbl/dia);Petróleo (bbl/dia);Gás Natural (Mm³/dia);;;Volume Gás Royalties (Mm³/dia);Água (bbl/dia);Instalação Destino;Tipo Instalação;Tempo de Produção (hs por mês);Período da Carga;Corrente;Grau API;Fração de Destilados;;;;;;% em Volumes;;;;;;;;;;;;;;;;Densidade GLP Gás;Densidade GLP Líquido;"PCS GP
(kJ/m³)";Data de atualização
;;ANP;Operador;;;;;;;;Associado;Não Associado;Gás Total;;;;;;;;;Leves;;Médios;;Pesados;;Metano;Etano;Propano;Iso-Butano;Butano;Iso-Pentano;n-Pentano;Hexanos;Heptanos;Octanos;Nonanos;Decanos;Undecanos;Oxigênio;Nitrogênio;Gás Carbônico;;;;
;;;;;;;;;;;;;;;;;;;;;;Corte;Volume;Corte;Volume;Corte;Volume;;;;;;;;;;;;;;;;;;;;
Rio de Janeiro;Campos;7-PPT-51HP-RJS;7PPT51HPRJS;PAPA-TERRA;3R Petroleum Off;480000035569771;2023/03;585,8859;0,0000;585,8859;3,3620;0,0000;3,3620;102,71800;0,3429;PETROBRAS 61;UEP;57;;;;< ºC;%;;%;> ºC;%;87,04;4,759;3,1;0,712;0,994;0,293;0,263;0,175;0,09;0,023;0,005;0,002;0;0,288;2,14;0,116;2,04418;533,34265;38156,8597;09/05/2023
Rio de Janeiro;Campos;7-TVD-10D-RJS;7TVD10DRJS;TARTARUGA VERDE;Petrobras;48610009156200517;2023/03;5.095,5812;0,0000;5.095,5812;54,2699;0,0000;54,2699;1.681,37900;3.470,5910;FPSO Cidade de Campos dos Goytacazes;UEP;611;2023/02;Tartaruga Verde;26,8;< 290ºC;33.21%;290ºC a 380ºC;14.09%;> 380ºC;52.7%;69,689;14,771;8,698;1,149;2,179;0,444;0,552;0,438;0,096;0,016;0,003;0;0;0,03;1,131;0,804;1,99785;527,78666;41801,227;09/05/2023
Rio de Janeiro;Campos;7-TVD-16DP-RJS;7TVD16DPRJS;TARTARUGA VERDE;Petrobras;48610009156200517;2023/03;2.131,7233;0,0000;2.131,7233;28,3904;0,0000;28,3904;879,58400;8.476,1183;FPSO Cidade de Campos dos Goytacazes;UEP;744;2023/02;Tartaruga Verde;26,8;< 290ºC;33.21%;290ºC a 380ºC;14.09%;> 380ºC;52.7%;69,689;14,771;8,698;1,149;2,179;0,444;0,552;0,438;0,096;0,016;0,003;0;0;0,03;1,131;0,804;1,99785;527,78666;41801,227;09/05/2023
Rio de Janeiro;Campos;7-TVD-12D-RJS;7TVD12DRJS;TARTARUGA VERDE;Petrobras;48610009156200517;2023/03;8.336,2248;0,0000;8.336,2248;115,1530;0,0000;115,1530;3.567,64600;1.572,4123;FPSO Cidade de Campos dos Goytacazes;UEP;744;2023/02;Tartaruga Verde;26,8;< 290ºC;33.21%;290ºC a 380ºC;14.09%;> 380ºC;52.7%;69,689;14,771;8,698;1,149;2,179;0,444;0,552;0,438;0,096;0,016;0,003;0;0;0,03;1,131;0,804;1,99785;527,78666;41801,227;09/05/2023
Rio de Janeiro;Campos;7-TVD-5D-RJS;7TVD5DRJS;TARTARUGA VERDE;Petrobras;48610009156200517;2023/03;7.953,6469;0,0000;7.953,6469;82,8993;0,0000;82,8993;2.568,36800;905,7882;FPSO Cidade de Campos dos Goytacazes;UEP;744;2023/02;Tartaruga Verde;26,8;< 290ºC;33.21%;290ºC a 380ºC;14.09%;> 380ºC;52.7%;69,689;14,771;8,698;1,149;2,179;0,444;0,552;0,438;0,096;0,016;0,003;0;0;0,03;1,131;0,804;1,99785;527,78666;41801,227;09/05/2023
Rio de Janeiro;Santos;7-LL-60D-RJS;7LL60DRJS;SUL DE TUPI;Petrobras;486100038862000;2023/03;542,0568;0,0000;542,0568;34,1291;0,0000;34,1291;508,62300;221,3861;Petrobras 66 (P-66);UEP;340;2023/02;Área de Sul de Tupi;30,2;< 270ºC;34.8%;270ºC a 458ºC;25.29%;> 458ºC;39.91%;71,809;11,429;6,953;1,006;1,746;0,293;0,325;0,126;0,055;0,03;0,015;0,003;0;0,06;0,879;5,271;2,00144;528,22646;38798,0539;09/05/2023
Rio de Janeiro;Santos;7-LL-34D-RJS;7LL34DRJS;SUL DE TUPI;Petrobras;486100038862000;2023/03;1.078,5687;0,0000;1.078,5687;40,9305;0,0000;40,9305;609,98300;0,0000;Petrobras 67 (P-67);UEP;645;2023/02;Área de Sul de Tupi;30,2;< 270ºC;34.8%;270ºC a 458ºC;25.29%;> 458ºC;39.91%;71,809;11,429;6,953;1,006;1,746;0,293;0,325;0,126;0,055;0,03;0,015;0,003;0;0,06;0,879;5,271;2,00144;528,22646;38798,0539;09/05/2023
Rio de Janeiro;Santos;7-LL-48D-RJS;7LL48DRJS;SUL DE TUPI;Petrobras;486100038862000;2023/03;1.647,5540;0,0000;1.647,5540;62,0336;0,0000;62,0336;924,48100;100,2673;FPSO CIDADE DE MARICÁ;UEP;685;2023/02;Área de Sul de Tupi;30,2;< 270ºC;34.8%;270ºC a 458ºC;25.29%;> 458ºC;39.91%;71,809;11,429;6,953;1,006;1,746;0,293;0,325;0,126;0,055;0,03;0,015;0,003;0;0,06;0,879;5,271;2,00144;528,22646;38798,0539;09/05/2023
Rio de Janeiro;Santos;8-LL-81D-RJS;8LL81DRJS;SUL DE TUPI;Petrobras;486100038862000;2023/03;792,0453;0,0000;792,0453;33,8427;0,0000;33,8427;504,35500;314,3389;FPSO CIDADE DE SAQUAREMA;UEP;678;2023/02;Área de Sul de Tupi;30,2;< 270ºC;34.8%;270ºC a 458ºC;25.29%;> 458ºC;39.91%;71,809;11,429;6,953;1,006;1,746;0,293;0,325;0,126;0,055;0,03;0,015;0,003;0;0,06;0,879;5,271;2,00144;528,22646;38798,0539;09/05/2023
Rio de Janeiro;Santos;7-LL-66-RJS;7LL66RJS;SUL DE TUPI;Petrobras;486100038862000;2023/03;1.660,4520;0,0000;1.660,4520;57,9216;0,0000;57,9216;863,20100;25,4956;FPSO CIDADE DE MARICÁ;UEP;685;2023/02;Área de Sul de Tupi;30,2;< 270ºC;34.8%;270ºC a 458ºC;25.29%;> 458ºC;39.91%;71,809;11,429;6,953;1,006;1,746;0,293;0,325;0,126;0,055;0,03;0,015;0,003;0;0,06;0,879;5,271;2,00144;528,22646;38798,0539;09/05/2023
Rio de Janeiro;Santos;7-LL-68-RJS;7LL68RJS;SUL DE TUPI;Petrobras;486100038862000;2023/03;1.494,9330;0,0000;1.494,9330;47,7505;0,0000;47,7505;711,62200;1,3271;Petrobras 67 (P-67);UEP;664;2023/02;Área de Sul de Tupi;30,2;< 270ºC;34.8%;270ºC a 458ºC;25.29%;> 458ºC;39.91%;71,809;11,429;6,953;1,006;1,746;0,293;0,325;0,126;0,055;0,03;0,015;0,003;0;0,06;0,879;5,271;2,00144;528,22646;38798,0539;09/05/2023
Rio de Janeiro;Santos;9-LL-7-RJS;9LL7RJS;SUL DE TUPI;Petrobras;486100038862000;2023/03;1.373,9717;0,0000;1.373,9717;60,5203;0,0000;60,5203;901,92900;44,8275;FPSO CIDADE DE SAQUAREMA;UEP;662;2023/02;Área de Sul de Tupi;30,2;< 270ºC;34.8%;270ºC a 458ºC;25.29%;> 458ºC;39.91%;71,809;11,429;6,953;1,006;1,746;0,293;0,325;0,126;0,055;0,03;0,015;0,003;0;0,06;0,879;5,271;2,00144;528,22646;38798,0539;09/05/2023
Rio de Janeiro;Santos;7-LL-46-RJS;7LL46RJS;SUL DE TUPI;Petrobras;486100038862000;2023/03;834,8029;0,0000;834,8029;97,1119;0,0000;97,1119;1.447,25100;18,4598;FPSO CIDADE DE SAQUAREMA;UEP;683;2023/02;Área de Sul de Tupi;30,2;< 270ºC;34.8%;270ºC a 458ºC;25.29%;> 458ºC;39.91%;71,809;11,429;6,953;1,006;1,746;0,293;0,325;0,126;0,055;0,03;0,015;0,003;0;0,06;0,879;5,271;2,00144;528,22646;38798,0539;09/05/2023
Rio de Janeiro;Santos;7-LL-84D-RJS;7LL84DRJS;SUL DE TUPI;Petrobras;486100038862000;2023/03;1.758,2640;0,0000;1.758,2640;64,0557;0,0000;64,0557;954,61700;59,9648;FPSO CIDADE DE MARICÁ;UEP;685;2023/02;Área de Sul de Tupi;30,2;< 270ºC;34.8%;270ºC a 458ºC;25.29%;> 458ºC;39.91%;71,809;11,429;6,953;1,006;1,746;0,293;0,325;0,126;0,055;0,03;0,015;0,003;0;0,06;0,879;5,271;2,00144;528,22646;38798,0539;09/05/2023
Rio de Janeiro;Santos;7-LL-97-RJS;7LL97RJS;SUL DE TUPI;Petrobras;486100038862000;2023/03;684,1824;0,0000;684,1824;29,1482;0,0000;29,1482;434,39200;485,4339;Petrobras 66 (P-66);UEP;660;2023/02;Área de Sul de Tupi;30,2;< 270ºC;34.8%;270ºC a 458ºC;25.29%;> 458ºC;39.91%;71,809;11,429;6,953;1,006;1,746;0,293;0,325;0,126;0,055;0,03;0,015;0,003;0;0,06;0,879;5,271;2,00144;528,22646;38798,0539;09/05/2023
Rio de Janeiro;Santos;7-LL-106DA-RJS;7LL106DARJS;SUL DE TUPI;Petrobras;486100038862000;2023/03;0,0231;0,0000;0,0231;0,0012;0,0000;0,0012;0,01700;0,0221;FPSO CIDADE DE SAQUAREMA;UEP;1;2023/02;Área de Sul de Tupi;30,2;< 270ºC;34.8%;270ºC a 458ºC;25.29%;> 458ºC;39.91%;71,809;11,429;6,953;1,006;1,746;0,293;0,325;0,126;0,055;0,03;0,015;0,003;0;0,06;0,879;5,271;2,00144;528,22646;38798,0539;09/05/2023
Rio de Janeiro;Santos;7-LL-110D-RJS;7LL110DRJS;SUL DE TUPI;Petrobras;486100038862000;2023/03;1.009,5912;0,0000;1.009,5912;60,9839;0,0000;60,9839;908,83800;0,8887;Petrobras 67 (P-67);UEP;616;2023/02;Área de Sul de Tupi;30,2;< 270ºC;34.8%;270ºC a 458ºC;25.29%;> 458ºC;39.91%;71,809;11,429;6,953;1,006;1,746;0,293;0,325;0,126;0,055;0,03;0,015;0,003;0;0,06;0,879;5,271;2,00144;528,22646;38798,0539;09/05/2023
Rio de Janeiro;Santos;7-LL-105-RJS;7LL105RJS;SUL DE TUPI;Petrobras;486100038862000;2023/03;1.551,4480;0,0000;1.551,4480;62,2336;0,0000;62,2336;927,46200;0,0000;Petrobras 66 (P-66);UEP;658;2023/02;Área de Sul de Tupi;30,2;< 270ºC;34.8%;270ºC a 458ºC;25.29%;> 458ºC;39.91%;71,809;11,429;6,953;1,006;1,746;0,293;0,325;0,126;0,055;0,03;0,015;0,003;0;0,06;0,879;5,271;2,00144;528,22646;38798,0539;09/05/2023
Rio de Janeiro;Santos;7-SLL-8D-RJS;7SLL8DRJS;SUL DE TUPI;Petrobras;48610012913201005;2023/03;619,9624;0,0000;619,9624;30,2926;0,0000;30,2926;451,44800;16,5986;Petrobras 69;UEP;636;2023/02;Área de Sul de Tupi;30,2;< 270ºC;34.8%;270ºC a 458ºC;25.29%;> 458ºC;39.91%;71,809;11,429;6,953;1,006;1,746;0,293;0,325;0,126;0,055;0,03;0,015;0,003;0;0,06;0,879;5,271;2,00144;528,22646;38798,0539;09/05/2023
Rio de Janeiro;Santos;3-BRSA-883-RJS;3RJS680;SUL DE TUPI;Petrobras;486100038862000;2023/03;302,3270;0,0000;302,3270;30,8758;0,0000;30,8758;460,13900;31,1066;Petrobras 66 (P-66);UEP;252;2023/02;Área de Sul de Tupi;30,2;< 270ºC;34.8%;270ºC a 458ºC;25.29%;> 458ºC;39.91%;71,809;11,429;6,953;1,006;1,746;0,293;0,325;0,126;0,055;0,03;0,015;0,003;0;0,06;0,879;5,271;2,00144;528,22646;38798,0539;09/05/2023
Rio de Janeiro;Santos;4-BRSA-1047-RJS;4RJS698;SUL DE TUPI;Petrobras;48610012913201005;2023/03;1.332,3634;0,0000;1.332,3634;42,7431;0,0000;42,7431;636,99600;31,8015;Petrobras 69;UEP;681;2023/02;Área de Sul de Tupi;30,2;< 270ºC;34.8%;270ºC a 458ºC;25.29%;> 458ºC;39.91%;71,809;11,429;6,953;1,006;1,746;0,293;0,325;0,126;0,055;0,03;0,015;0,003;0;0,06;0,879;5,271;2,00144;528,22646;38798,0539;09/05/2023
Rio de Janeiro;Santos;7-LL-11-RJS;7LL11RJS;SUL DE TUPI;Petrobras;486100038862000;2023/03;426,6739;0,0000;426,6739;25,5953;0,0000;25,5953;381,44400;858,4838;FPSO CIDADE DE PARATY;UEP;683;2023/02;Área de Sul de Tupi;30,2;< 270ºC;34.8%;270ºC a 458ºC;25.29%;> 458ºC;39.91%;71,809;11,429;6,953;1,006;1,746;0,293;0,325;0,126;0,055;0,03;0,015;0,003;0;0,06;0,879;5,271;2,00144;528,22646;38798,0539;09/05/2023
Rio de Janeiro;Campos;7-BO-21HP-RJS;7BO21HPRJS;BONITO;Trident Energy;480000037189771;2023/03;522,0078;0,0000;522,0078;4,4114;0,0000;4,4114;134,64100;187,4069;PLATAFORMA DE ENCHOVA;UEP;295;;;;< ºC;%;;%;> ºC;%;73,28585;13,43761;8,70304;1,04312;1,64419;0,24002;0,24802;0,11701;0,05;0,006;0;0;0;0;0,67008;0,55506;1,97313;524,8321;41617,9242;09/05/2023
Rio de Janeiro;Campos;7-BO-23H-RJS;7BO23HRJS;BONITO;Trident Energy;480000037189771;2023/03;127,2270;0,0000;127,2270;1,5972;0,0000;1,5972;48,74900;0,5762;PLATAFORMA DE ENCHOVA;UEP;161;;;;< ºC;%;;%;> ºC;%;73,28585;13,43761;8,70304;1,04312;1,64419;0,24002;0,24802;0,11701;0,05;0,006;0;0;0;0;0,67008;0,55506;1,97313;524,8321;41617,9242;09/05/2023
Rio de Janeiro;Campos;7-BO-25H-RJS;7BO25HRJS;BONITO;Trident Energy;480000037189771;2023/03;1.503,7290;0,0000;1.503,7290;12,8036;0,0000;12,8036;390,78500;1.032,9371;PLATAFORMA DE ENCHOVA;UEP;736;;;;< ºC;%;;%;> ºC;%;73,28585;13,43761;8,70304;1,04312;1,64419;0,24002;0,24802;0,11701;0,05;0,006;0;0;0;0;0,67008;0,55506;1,97313;524,8321;41617,9242;09/05/2023
Espírito Santo;Campos;7-BLA-1HA-ESS;7BLA1HAESS;BALEIA ANÃ;Petrobras;480000035609749;2023/03;2.809,9710;0,0000;2.809,9710;24,9485;0,0000;24,9485;772,80000;17.025,0737;PETROBRAS 58;UEP;738;2022/12;Parque das Baleias;24;< 290ºC;28.22%;290ºC a 380ºC;14.74%;> 380ºC;57.04%;97,23;1,7;0,04;0;0,01;0;0;0,01;0,01;0,02;0,03;0,03;0;0;0,35;0,57;1,97222;524,33466;37842,2188;09/05/2023
Rio de Janeiro;Campos;7-MLL-73D-RJS;7MLL73DRJS;MARLIM LESTE;Petrobras;480000039009703;2023/03;5.703,1203;0,0000;5.703,1203;105,2493;0,0000;105,2493;2.826,76700;860,4823;PETROBRAS 53;UEP;381;2015/07;Marlim Leste;24,7;< 290ºC;32.18%;290ºC a 380ºC;14.2%;> 380ºC;53.62%;68,78;10,82;9,04;1,59;3,49;0,94;1,18;1,07;0,65;0,24;0,06;0,02;0;0,04;1,31;0,77;2,04812;533,79194;40601,2732;09/05/2023
Rio de Janeiro;Campos;7-MLL-82HA-RJS;7MLL82HARJS;MARLIM LESTE;Petrobras;480000039009703;2023/03;393,3736;0,0000;393,3736;5,1518;0,0000;5,1518;138,36500;69,9640;PETROBRAS 53;UEP;33;2015/07;Marlim Leste;24,7;< 290ºC;32.18%;290ºC a 380ºC;14.2%;> 380ºC;53.62%;68,78;10,82;9,04;1,59;3,49;0,94;1,18;1,07;0,65;0,24;0,06;0,02;0;0,04;1,31;0,77;2,04812;533,79194;40601,2732;09/05/2023
Rio de Janeiro;Campos;9-MLL-19D-RJS;9MLL19DRJS;MARLIM LESTE;Petrobras;480000039009703;2023/03;1.341,0764;0,0000;1.341,0764;20,6600;0,0000;20,6600;554,88100;6.641,5216;PETROBRAS 53;UEP;671;2015/07;Marlim Leste;24,7;< 290ºC;32.18%;290ºC a 380ºC;14.2%;> 380ºC;53.62%;68,78;10,82;9,04;1,59;3,49;0,94;1,18;1,07;0,65;0,24;0,06;0,02;0;0,04;1,31;0,77;2,04812;533,79194;40601,2732;09/05/2023
Rio de Janeiro;Campos;7-MLL-81HP-RJS;7MLL81HPRJS;MARLIM LESTE;Petrobras;480000039009703;2023/03;16.029,3113;0,0000;16.029,3113;151,7667;0,0000;151,7667;4.076,12200;48,2327;PETROBRAS 53;UEP;716;2015/07;Marlim Leste;24,7;< 290ºC;32.18%;290ºC a 380ºC;14.2%;> 380ºC;53.62%;68,78;10,82;9,04;1,59;3,49;0,94;1,18;1,07;0,65;0,24;0,06;0,02;0;0,04;1,31;0,77;2,04812;533,79194;40601,2732;09/05/2023
Rio de Janeiro;Campos;7-MLL-78D-RJS;7MLL78DRJS;MARLIM LESTE;Petrobras;480000039009703;2023/03;336,6452;0,0000;336,6452;5,8476;0,0000;5,8476;157,05300;781,7773;FPSO CIDADE DE NITEROI;UEP;102;2015/07;Marlim Leste;24,7;< 290ºC;32.18%;290ºC a 380ºC;14.2%;> 380ºC;53.62%;68,78;10,82;9,04;1,59;3,49;0,94;1,18;1,07;0,65;0,24;0,06;0,02;0;0,04;1,31;0,77;2,04812;533,79194;40601,2732;09/05/2023
Rio de Janeiro;Campos;7-MLL-86HPA-RJS;7MLL86HPARJS;MARLIM LESTE;Petrobras;480000039009703;2023/03;12.057,6475;0,0000;12.057,6475;237,8076;0,0000;237,8076;6.386,99400;554,9544;PETROBRAS 53;UEP;699;2015/07;Marlim Leste;24,7;< 290ºC;32.18%;290ºC a 380ºC;14.2%;> 380ºC;53.62%;68,78;10,82;9,04;1,59;3,49;0,94;1,18;1,07;0,65;0,24;0,06;0,02;0;0,04;1,31;0,77;2,04812;533,79194;40601,2732;09/05/2023
Rio de Janeiro;Campos;7-MLL-74DA-RJS;7MLL74DARJS;MARLIM LESTE;Petrobras;480000039009703;2023/03;3.803,7689;0,0000;3.803,7689;85,4953;0,0000;85,4953;2.296,21800;19,9679;PETROBRAS 53;UEP;717;2015/07;Marlim Leste;24,7;< 290ºC;32.18%;290ºC a 380ºC;14.2%;> 380ºC;53.62%;68,78;10,82;9,04;1,59;3,49;0,94;1,18;1,07;0,65;0,24;0,06;0,02;0;0,04;1,31;0,77;2,04812;533,79194;40601,2732;09/05/2023
Rio de Janeiro;Campos;7-MLL-52HPA-RJS;7MLL52HPARJS;MARLIM LESTE;Petrobras;480000039009703;2023/03;2.702,8490;0,0000;2.702,8490;44,5684;0,0000;44,5684;1.197,00800;2,9765;FPSO CIDADE DE NITEROI;UEP;488;2015/07;Marlim Leste;24,7;< 290ºC;32.18%;290ºC a 380ºC;14.2%;> 380ºC;53.62%;68,78;10,82;9,04;1,59;3,49;0,94;1,18;1,07;0,65;0,24;0,06;0,02;0;0,04;1,31;0,77;2,04812;533,79194;40601,2732;09/05/2023
Rio de Janeiro;Santos;9-BUZ-4-RJS;9BUZ4RJS;BÚZIOS_ECO;Petrobras;48610012913201005;2023/03;5.655,6574;0,0000;5.655,6574;214,9977;0,0000;214,9977;1.004,06300;1,6972;Petrobras 77;UEP;92;2023/02;Búzios;28,7;< 270ºC;32.1%;270ºC a 458ºC;27.3%;> 458ºC;40.6%;63,73;10,53;6,65;1;2,03;0,41;0,53;0,29;0,17;0,05;0,02;0,01;0;0,12;0,98;13,48;2,01938;530,36776;34968,0252;09/05/2023
Rio de Janeiro;Campos;8-TVD-6D-RJS;8TVD6DRJS;TARTARUGA VERDE;Petrobras;48610009156200517;2023/03;4.401,4715;0,0000;4.401,4715;42,9319;0,0000;42,9319;1.330,10800;2.165,7666;FPSO Cidade de Campos dos Goytacazes;UEP;611;2023/02;Tartaruga Verde;26,8;< 290ºC;33.21%;290ºC a 380ºC;14.09%;> 380ºC;52.7%;69,689;14,771;8,698;1,149;2,179;0,444;0,552;0,438;0,096;0,016;0,003;0;0;0,03;1,131;0,804;1,99785;527,78666;41801,227;09/05/2023
Rio de Janeiro;Campos;9-BRSA-1099-RJS;9RJS710;TARTARUGA VERDE;Petrobras;48610009156200517;2023/03;1.345,3948;0,0000;1.345,3948;28,0322;0,0000;28,0322;868,48700;10.401,8224;FPSO Cidade de Campos dos Goytacazes;UEP;611;2023/02;Tartaruga Verde;26,8;< 290ºC;33.21%;290ºC a 380ºC;14.09%;> 380ºC;52.7%;69,689;14,771;8,698;1,149;2,179;0,444;0,552;0,438;0,096;0,016;0,003;0;0;0,03;1,131;0,804;1,99785;527,78666;41801,227;09/05/2023
Rio de Janeiro;Campos;7-TVD-15D-RJS;7TVD15DRJS;TARTARUGA VERDE;Petrobras;48610009156200517;2023/03;968,9249;0,0000;968,9249;13,9076;0,0000;13,9076;430,88200;4.665,4796;FPSO Cidade de Campos dos Goytacazes;UEP;697;2023/02;Tartaruga Verde;26,8;< 290ºC;33.21%;290ºC a 380ºC;14.09%;> 380ºC;52.7%;69,689;14,771;8,698;1,149;2,179;0,444;0,552;0,438;0,096;0,016;0,003;0;0;0,03;1,131;0,804;1,99785;527,78666;41801,227;09/05/2023
Rio de Janeiro;Campos;7-TVD-11D-RJS;7TVD11DRJS;TARTARUGA VERDE;Petrobras;48610009156200517;2023/03;8.950,6610;0,0000;8.950,6610;114,2013;0,0000;114,2013;3.538,16000;36,0382;FPSO Cidade de Campos dos Goytacazes;UEP;744;2023/02;Tartaruga Verde;26,8;< 290ºC;33.21%;290ºC a 380ºC;14.09%;> 380ºC;52.7%;69,689;14,771;8,698;1,149;2,179;0,444;0,552;0,438;0,096;0,016;0,003;0;0;0,03;1,131;0,804;1,99785;527,78666;41801,227;09/05/2023
Rio de Janeiro;Campos;9-BRSA-1085-RJS;9RJS702;TARTARUGA VERDE;Petrobras;48610009156200517;2023/03;12.913,4082;0,0000;12.913,4082;154,5066;0,0000;154,5066;4.786,89200;237,2086;FPSO Cidade de Campos dos Goytacazes;UEP;744;2023/02;Tartaruga Verde;26,8;< 290ºC;33.21%;290ºC a 380ºC;14.09%;> 380ºC;52.7%;69,689;14,771;8,698;1,149;2,179;0,444;0,552;0,438;0,096;0,016;0,003;0;0;0,03;1,131;0,804;1,99785;527,78666;41801,227;09/05/2023
Rio de Janeiro;Campos;7-TMT-1D-RJS;7TMT1DRJS;TARTARUGA VERDE;Petrobras;48610009156200517;2023/03;4.270,1889;0,0000;4.270,1889;39,3544;0,0000;39,3544;1.219,26900;880,4476;FPSO Cidade de Campos dos Goytacazes;UEP;611;2023/02;Tartaruga Verde;26,8;< 290ºC;33.21%;290ºC a 380ºC;14.09%;> 380ºC;52.7%;69,689;14,771;8,698;1,149;2,179;0,444;0,552;0,438;0,096;0,016;0,003;0;0;0,03;1,131;0,804;1,99785;527,78666;41801,227;09/05/2023
Rio de Janeiro;Santos;7-LL-61-RJS;7LL61RJS;SUL DE TUPI;Petrobras;486100038862000;2023/03;1.783,0177;0,0000;1.783,0177;63,7986;0,0000;63,7986;950,78600;17,2832;FPSO CIDADE DE MARICÁ;UEP;685;2023/02;Área de Sul de Tupi;30,2;< 270ºC;34.8%;270ºC a 458ºC;25.29%;> 458ºC;39.91%;71,809;11,429;6,953;1,006;1,746;0,293;0,325;0,126;0,055;0,03;0,015;0,003;0;0,06;0,879;5,271;2,00144;528,22646;38798,0539;09/05/2023
Espírito Santo;Campos;7-BAZ-9HA-ESS;7BAZ9HAESS;JUBARTE;Petrobras;480000035609749;2023/03;3.004,3083;0,0000;3.004,3083;102,6901;0,0000;102,6901;3.180,17000;22,0200;FPSO CIDADE DE ANCHIETA;UEP;734;2022/12;Parque das Baleias;24;< 290ºC;28.22%;290ºC a 380ºC;14.74%;> 380ºC;57.04%;81,017;8,63;5,034;0,961;1,799;0,454;0,559;0,303;0,155;0,1;0,055;0,026;0;0,006;0,715;0,186;2,04402;533,31601;40091,4179;09/05/2023
Espírito Santo;Campos;7-JUB-2HPA-ESS;7JUB2HPAESS;JUBARTE;Petrobras;480000035609749;2023/03;2.017,3799;0,0000;2.017,3799;29,9151;0,0000;29,9151;926,42900;3.016,1481;PETROBRAS 57;UEP;705;2022/12;Parque das Baleias;24;< 290ºC;28.22%;290ºC a 380ºC;14.74%;> 380ºC;57.04%;81,017;8,63;5,034;0,961;1,799;0,454;0,559;0,303;0,155;0,1;0,055;0,026;0;0,006;0,715;0,186;2,04402;533,31601;40091,4179;09/05/2023
Espírito Santo;Campos;7-JUB-37H-ESS;7JUB37HESS;JUBARTE;Petrobras;480000035609749;2023/03;4.900,9917;0,0000;4.900,9917;58,1491;0,0000;58,1491;1.800,79500;13.873,5735;PETROBRAS 58;UEP;742;2022/12;Parque das Baleias;24;< 290ºC;28.22%;290ºC a 380ºC;14.74%;> 380ºC;57.04%;81,017;8,63;5,034;0,961;1,799;0,454;0,559;0,303;0,155;0,1;0,055;0,026;0;0,006;0,715;0,186;2,04402;533,31601;40091,4179;09/05/2023
Espírito Santo;Campos;7-JUB-53H-ESS;7JUB53HESS;JUBARTE;Petrobras;480000035609749;2023/03;1.927,1533;0,0000;1.927,1533;18,9496;0,0000;18,9496;586,84400;15.246,9925;PETROBRAS 57;UEP;742;2022/12;Parque das Baleias;24;< 290ºC;28.22%;290ºC a 380ºC;14.74%;> 380ºC;57.04%;81,017;8,63;5,034;0,961;1,799;0,454;0,559;0,303;0,155;0,1;0,055;0,026;0;0,006;0,715;0,186;2,04402;533,31601;40091,4179;09/05/2023
Espírito Santo;Campos;7-JUB-9HP-ESS;7JUB9HPESS;JUBARTE;Petrobras;480000035609749;2023/03;1.566,2767;0,0000;1.566,2767;29,7613;0,0000;29,7613;921,66500;16.308,3827;PETROBRAS 57;UEP;744;2022/12;Parque das Baleias;24;< 290ºC;28.22%;290ºC a 380ºC;14.74%;> 380ºC;57.04%;81,017;8,63;5,034;0,961;1,799;0,454;0,559;0,303;0,155;0,1;0,055;0,026;0;0,006;0,715;0,186;2,04402;533,31601;40091,4179;09/05/2023
Rio de Janeiro;Santos;7-MRO-3-RJS;7MRO3RJS;AnC_MERO;Petrobras;48610011150201310;2023/03;599,2748;0,0000;599,2748;38,1097;0,0000;38,1097;109,25900;0,8400;FPSO GUANABARA;UEP;362;2023/02;MERO;29,6;< 270ºC;32.92%;270ºC a 458ºC;27.68%;> 458ºC;39.4%;44,903;7,589;4,899;0,695;1,34;0,355;0,383;0,123;0,034;0,002;0;0;0;0,136;0,945;38,596;2,00768;528,9681;23884,151;09/05/2023
Rio de Janeiro;Santos;7-MRO-6DB-RJS;7MRO6DBRJS;AnC_MERO;Petrobras;48610011150201310;2023/03;605,8365;0,0000;605,8365;38,8953;0,0000;38,8953;111,51100;0,7887;FPSO GUANABARA;UEP;285;2023/02;MERO;29,6;< 270ºC;32.92%;270ºC a 458ºC;27.68%;> 458ºC;39.4%;44,903;7,589;4,899;0,695;1,34;0,355;0,383;0,123;0,034;0,002;0;0;0;0,136;0,945;38,596;2,00768;528,9681;23884,151;09/05/2023
Rio de Janeiro;Santos;7-MRO-7A-RJS;7MRO7ARJS;AnC_MERO;Petrobras;48610011150201310;2023/03;743,7694;0,0000;743,7694;47,7816;0,0000;47,7816;136,98800;1,1174;FPSO GUANABARA;UEP;303;2023/02;MERO;29,6;< 270ºC;32.92%;270ºC a 458ºC;27.68%;> 458ºC;39.4%;44,903;7,589;4,899;0,695;1,34;0,355;0,383;0,123;0,034;0,002;0;0;0;0,136;0,945;38,596;2,00768;528,9681;23884,151;09/05/2023
